# BUSCO version is: 2.0 
# The lineage dataset is: embryophyta_odb9 (Creation date: 2016-02-13, number of species: 30, number of BUSCOs: 1440)
# To reproduce this run: python /software/busco/2.0/x86_64-linux-ubuntu14.04/BUSCO.py -i /share/malooflab/Hajar/trinity-process/trinity.out/Trinity.fasta -o BUSCO_output_plant -l /home/hajaramini/embryophyta_odb9/ -m tran -c 20 -sp arabidopsis
#
# Busco id	Status	Sequence	Score	Length
EOG093607UA	Duplicated	TRINITY_DN127749_c0_g2_i3	852.9	435
EOG093607UA	Duplicated	TRINITY_DN127749_c0_g4_i2	852.7	435
EOG093607UA	Duplicated	TRINITY_DN127749_c0_g4_i4	853.4	435
EOG093607UE	Complete	TRINITY_DN143025_c0_g2_i19	950.5	504
EOG093607UJ	Missing
EOG093607UO	Duplicated	TRINITY_DN140694_c1_g1_i1	602.4	362
EOG093607UO	Duplicated	TRINITY_DN140694_c1_g1_i17	602.4	362
EOG093607WA	Duplicated	TRINITY_DN139598_c0_g1_i2	614.4	422
EOG093607WA	Duplicated	TRINITY_DN142295_c0_g1_i12	692.7	444
EOG093607WA	Duplicated	TRINITY_DN142295_c0_g1_i8	624.9	375
EOG093607WN	Duplicated	TRINITY_DN134651_c0_g4_i1	738.4	483
EOG093607WN	Duplicated	TRINITY_DN134651_c0_g4_i11	731.1	479
EOG093607WN	Duplicated	TRINITY_DN134651_c0_g4_i11	737.0	483
EOG093607WN	Duplicated	TRINITY_DN134651_c0_g4_i16	676.2	449
EOG093607WN	Duplicated	TRINITY_DN134651_c0_g4_i16	737.2	483
EOG093607XJ	Duplicated	TRINITY_DN148521_c0_g1_i3	668.4	438
EOG093607XJ	Duplicated	TRINITY_DN148521_c0_g1_i3	685.9	442
EOG093607XJ	Duplicated	TRINITY_DN148521_c0_g1_i4	668.4	438
EOG093607XJ	Duplicated	TRINITY_DN148521_c0_g1_i4	685.8	442
EOG093607XJ	Duplicated	TRINITY_DN148521_c0_g1_i8	668.2	438
EOG093607XJ	Duplicated	TRINITY_DN148521_c0_g1_i8	685.6	442
EOG093607YA	Duplicated	TRINITY_DN123611_c0_g5_i1	705.4	384
EOG093607YA	Duplicated	TRINITY_DN123611_c0_g5_i2	705.2	384
EOG093607YB	Duplicated	TRINITY_DN121153_c0_g1_i4	736.4	411
EOG093607YB	Duplicated	TRINITY_DN121153_c0_g1_i5	740.9	439
EOG093607YB	Duplicated	TRINITY_DN121153_c0_g1_i7	736.5	411
EOG093607ZG	Duplicated	TRINITY_DN118300_c0_g1_i1	650.9	324
EOG093607ZG	Duplicated	TRINITY_DN118300_c0_g2_i3	648.6	324
EOG093607ZP	Fragmented	TRINITY_DN144731_c1_g2_i1	714.2	363
EOG093607ZT	Duplicated	TRINITY_DN136427_c0_g1_i2	621.0	470
EOG093607ZT	Duplicated	TRINITY_DN136427_c0_g1_i6	696.9	511
EOG09360803	Duplicated	TRINITY_DN137580_c2_g1_i4	644.0	389
EOG09360803	Duplicated	TRINITY_DN137580_c2_g1_i5	644.2	389
EOG09360803	Duplicated	TRINITY_DN137580_c2_g1_i7	644.6	389
EOG09360806	Duplicated	TRINITY_DN132969_c0_g1_i16	816.9	505
EOG09360806	Duplicated	TRINITY_DN132969_c0_g1_i24	816.9	505
EOG09360806	Duplicated	TRINITY_DN132969_c0_g1_i9	815.8	505
EOG0936081F	Duplicated	TRINITY_DN132921_c2_g1_i1	641.1	416
EOG0936081F	Duplicated	TRINITY_DN132921_c2_g1_i9	641.3	416
EOG09360829	Complete	TRINITY_DN141145_c1_g1_i1	590.8	424
EOG0936082I	Duplicated	TRINITY_DN124168_c0_g2_i11	637.4	365
EOG0936082I	Duplicated	TRINITY_DN124168_c0_g2_i20	637.8	365
EOG0936082I	Duplicated	TRINITY_DN124168_c0_g2_i4	637.2	365
EOG0936082J	Duplicated	TRINITY_DN131807_c0_g1_i8	559.0	408
EOG0936082J	Duplicated	TRINITY_DN131807_c0_g2_i2	560.4	415
EOG0936082J	Duplicated	TRINITY_DN131807_c0_g2_i4	558.3	408
EOG0936082K	Duplicated	TRINITY_DN122172_c1_g1_i1	805.2	526
EOG0936082K	Duplicated	TRINITY_DN122172_c1_g1_i4	805.1	516
EOG0936082Y	Duplicated	TRINITY_DN131044_c1_g1_i5	799.7	429
EOG0936082Y	Duplicated	TRINITY_DN131044_c1_g1_i7	800.7	429
EOG0936082Y	Duplicated	TRINITY_DN136196_c1_g1_i8	795.3	429
EOG0936083D	Duplicated	TRINITY_DN146438_c0_g2_i13	625.6	445
EOG0936083D	Duplicated	TRINITY_DN146438_c0_g2_i5	625.9	445
EOG0936083D	Duplicated	TRINITY_DN146438_c0_g2_i6	626.2	445
EOG0936083O	Duplicated	TRINITY_DN128764_c1_g2_i3	732.2	374
EOG0936083O	Duplicated	TRINITY_DN128764_c1_g2_i4	732.0	374
EOG0936083O	Duplicated	TRINITY_DN128764_c1_g2_i5	731.8	374
EOG09360843	Duplicated	TRINITY_DN147250_c1_g1_i20	510.5	372
EOG09360843	Duplicated	TRINITY_DN147250_c1_g1_i21	511.2	372
EOG09360843	Duplicated	TRINITY_DN147250_c1_g1_i9	510.7	372
EOG0936084P	Duplicated	TRINITY_DN145608_c1_g1_i1	623.7	377
EOG0936084P	Duplicated	TRINITY_DN145608_c1_g1_i11	629.5	385
EOG0936084P	Duplicated	TRINITY_DN145608_c1_g1_i2	624.7	377
EOG0936084R	Duplicated	TRINITY_DN134518_c0_g1_i4	834.5	544
EOG0936084R	Duplicated	TRINITY_DN135408_c3_g1_i16	833.6	544
EOG0936084R	Duplicated	TRINITY_DN135408_c3_g1_i19	833.4	544
EOG0936085E	Duplicated	TRINITY_DN120908_c0_g2_i1	758.2	412
EOG0936085E	Duplicated	TRINITY_DN144294_c0_g1_i1	758.1	410
EOG0936085U	Duplicated	TRINITY_DN122297_c0_g1_i10	489.8	362
EOG0936085U	Duplicated	TRINITY_DN122297_c0_g1_i7	488.6	362
EOG0936085U	Duplicated	TRINITY_DN122297_c0_g1_i9	489.0	384
EOG0936086V	Duplicated	TRINITY_DN137979_c0_g2_i2	811.4	402
EOG0936086V	Duplicated	TRINITY_DN137979_c0_g2_i2	811.4	402
EOG0936086V	Duplicated	TRINITY_DN137979_c0_g2_i5	812.9	402
EOG0936086V	Duplicated	TRINITY_DN137979_c0_g2_i6	811.2	402
EOG0936086W	Duplicated	TRINITY_DN108227_c0_g1_i3	918.5	554
EOG0936086W	Duplicated	TRINITY_DN108227_c0_g2_i1	918.6	554
EOG09360877	Duplicated	TRINITY_DN127356_c0_g1_i1	489.1	297
EOG09360877	Duplicated	TRINITY_DN137153_c0_g1_i1	515.7	315
EOG09360877	Duplicated	TRINITY_DN137153_c0_g1_i3	515.5	315
EOG0936087S	Duplicated	TRINITY_DN130899_c0_g1_i7	606.2	405
EOG0936087S	Duplicated	TRINITY_DN130899_c0_g1_i8	606.4	405
EOG0936087S	Duplicated	TRINITY_DN130899_c0_g2_i1	605.9	414
EOG0936088K	Duplicated	TRINITY_DN133498_c0_g1_i2	642.5	441
EOG0936088K	Duplicated	TRINITY_DN133498_c0_g1_i3	642.4	441
EOG0936088K	Duplicated	TRINITY_DN133498_c0_g2_i1	640.3	441
EOG0936088P	Duplicated	TRINITY_DN149718_c2_g3_i1	875.9	442
EOG0936088P	Duplicated	TRINITY_DN149718_c2_g3_i3	875.3	442
EOG093608A7	Duplicated	TRINITY_DN133017_c2_g1_i1	685.1	443
EOG093608A7	Duplicated	TRINITY_DN133017_c2_g4_i3	684.7	442
EOG093608A7	Duplicated	TRINITY_DN133017_c2_g4_i4	631.2	397
EOG093608AK	Duplicated	TRINITY_DN123281_c0_g1_i2	636.0	410
EOG093608AK	Duplicated	TRINITY_DN123281_c0_g1_i3	635.8	411
EOG093608AK	Duplicated	TRINITY_DN123281_c0_g2_i1	636.6	418
EOG093608AS	Duplicated	TRINITY_DN129204_c2_g2_i10	646.0	433
EOG093608AS	Duplicated	TRINITY_DN129204_c2_g2_i6	645.8	433
EOG093608AS	Duplicated	TRINITY_DN131331_c0_g3_i1	646.0	433
EOG093608AU	Duplicated	TRINITY_DN114446_c1_g1_i1	733.0	485
EOG093608AU	Duplicated	TRINITY_DN136100_c0_g1_i7	803.4	545
EOG093608AX	Fragmented	TRINITY_DN115198_c0_g2_i6	443.4	236
EOG093608B1	Duplicated	TRINITY_DN135593_c1_g3_i5	696.4	400
EOG093608B1	Duplicated	TRINITY_DN135593_c1_g3_i9	755.7	436
EOG093608BO	Duplicated	TRINITY_DN126278_c0_g3_i11	738.0	557
EOG093608BO	Duplicated	TRINITY_DN126278_c0_g3_i16	710.7	559
EOG093608BO	Duplicated	TRINITY_DN126278_c0_g3_i19	710.7	559
EOG093608CS	Duplicated	TRINITY_DN127960_c0_g1_i1	693.0	367
EOG093608CS	Duplicated	TRINITY_DN127960_c0_g1_i2	693.2	367
EOG093608CS	Duplicated	TRINITY_DN127960_c0_g1_i4	693.1	367
EOG093608FN	Duplicated	TRINITY_DN133029_c1_g1_i2	672.3	378
EOG093608FN	Duplicated	TRINITY_DN133029_c1_g1_i8	670.1	378
EOG093608GA	Duplicated	TRINITY_DN128064_c0_g1_i5	811.0	423
EOG093608GA	Duplicated	TRINITY_DN128064_c0_g1_i7	811.4	423
EOG093608GA	Duplicated	TRINITY_DN128064_c0_g1_i8	811.8	423
EOG093608GF	Duplicated	TRINITY_DN137723_c1_g4_i3	666.5	373
EOG093608GF	Duplicated	TRINITY_DN137723_c1_g4_i4	667.7	373
EOG093608GF	Duplicated	TRINITY_DN143855_c0_g1_i4	663.2	373
EOG093608GT	Missing
EOG093608I9	Duplicated	TRINITY_DN138701_c3_g4_i5	862.9	461
EOG093608I9	Duplicated	TRINITY_DN138701_c3_g4_i6	851.0	461
EOG093608I9	Duplicated	TRINITY_DN138701_c3_g4_i8	862.2	461
EOG093608IL	Duplicated	TRINITY_DN119829_c0_g3_i1	757.8	411
EOG093608IL	Duplicated	TRINITY_DN119829_c0_g3_i10	757.8	411
EOG093608IL	Duplicated	TRINITY_DN119829_c0_g3_i11	757.6	411
EOG093608JW	Duplicated	TRINITY_DN119195_c3_g4_i2	856.0	398
EOG093608JW	Duplicated	TRINITY_DN119195_c3_g4_i3	856.1	398
EOG093608K2	Duplicated	TRINITY_DN129811_c1_g1_i7	700.2	375
EOG093608K2	Duplicated	TRINITY_DN129811_c1_g1_i8	700.2	375
EOG093608K2	Duplicated	TRINITY_DN129811_c1_g1_i9	699.9	375
EOG093608KQ	Complete	TRINITY_DN123083_c0_g2_i3	681.2	429
EOG093608LD	Duplicated	TRINITY_DN137915_c0_g2_i14	824.2	473
EOG093608LD	Duplicated	TRINITY_DN137915_c0_g2_i17	823.9	473
EOG093608LD	Duplicated	TRINITY_DN137915_c0_g2_i26	823.8	473
EOG093608NO	Duplicated	TRINITY_DN117216_c0_g1_i3	886.2	428
EOG093608NO	Duplicated	TRINITY_DN128068_c1_g2_i4	887.7	428
EOG093608NO	Duplicated	TRINITY_DN128068_c1_g2_i7	887.3	428
EOG093608OZ	Duplicated	TRINITY_DN120423_c0_g2_i1	719.1	332
EOG093608OZ	Duplicated	TRINITY_DN120423_c0_g2_i10	720.8	333
EOG093608OZ	Duplicated	TRINITY_DN120423_c0_g2_i2	719.2	332
EOG093608P1	Duplicated	TRINITY_DN139803_c0_g1_i10	732.3	414
EOG093608P1	Duplicated	TRINITY_DN139803_c0_g1_i9	731.9	414
EOG093608PC	Duplicated	TRINITY_DN112518_c0_g1_i3	598.1	398
EOG093608PC	Duplicated	TRINITY_DN112518_c0_g2_i3	598.1	398
EOG093608PC	Duplicated	TRINITY_DN112518_c0_g2_i7	561.4	338
EOG093608PU	Duplicated	TRINITY_DN112230_c0_g1_i3	567.6	431
EOG093608PU	Duplicated	TRINITY_DN112230_c0_g1_i5	559.7	412
EOG093608PU	Duplicated	TRINITY_DN112230_c0_g1_i5	563.1	414
EOG093608R5	Duplicated	TRINITY_DN126786_c0_g1_i4	681.5	366
EOG093608R5	Duplicated	TRINITY_DN126786_c0_g1_i7	657.3	347
EOG093608R5	Duplicated	TRINITY_DN126786_c0_g2_i5	681.7	366
EOG093608SZ	Duplicated	TRINITY_DN138321_c1_g1_i13	580.6	428
EOG093608SZ	Duplicated	TRINITY_DN138321_c1_g1_i5	595.0	438
EOG093608SZ	Duplicated	TRINITY_DN142740_c4_g1_i3	595.4	438
EOG093608T4	Duplicated	TRINITY_DN134365_c1_g1_i1	578.3	403
EOG093608T4	Duplicated	TRINITY_DN134365_c1_g2_i6	581.9	403
EOG093608T4	Duplicated	TRINITY_DN134365_c1_g2_i7	580.2	399
EOG093608V7	Duplicated	TRINITY_DN127794_c0_g1_i4	758.4	406
EOG093608V7	Duplicated	TRINITY_DN127794_c0_g1_i5	758.3	406
EOG093608V7	Duplicated	TRINITY_DN127794_c0_g2_i1	758.4	406
EOG093608VJ	Duplicated	TRINITY_DN138759_c2_g2_i25	779.8	426
EOG093608VJ	Duplicated	TRINITY_DN138759_c2_g2_i3	821.7	446
EOG093608VJ	Duplicated	TRINITY_DN142611_c0_g4_i1	824.4	438
EOG093608WC	Duplicated	TRINITY_DN149775_c13_g2_i10	426.1	292
EOG093608WC	Duplicated	TRINITY_DN149775_c13_g2_i2	424.7	275
EOG093608WC	Duplicated	TRINITY_DN149775_c13_g2_i4	424.8	275
EOG093608XE	Complete	TRINITY_DN136747_c1_g3_i3	521.3	292
EOG093608XY	Duplicated	TRINITY_DN111381_c0_g1_i2	737.7	428
EOG093608XY	Duplicated	TRINITY_DN111381_c0_g1_i3	737.6	428
EOG093608XY	Duplicated	TRINITY_DN143770_c1_g1_i1	738.0	428
EOG093608YK	Missing
EOG093608ZW	Duplicated	TRINITY_DN111998_c0_g1_i1	714.5	370
EOG093608ZW	Duplicated	TRINITY_DN120643_c3_g3_i5	717.3	370
EOG0936090G	Duplicated	TRINITY_DN135001_c0_g1_i11	623.5	379
EOG0936090G	Duplicated	TRINITY_DN135001_c0_g1_i13	625.6	379
EOG0936090G	Duplicated	TRINITY_DN135001_c0_g1_i15	623.9	380
EOG09360916	Duplicated	TRINITY_DN126820_c0_g1_i1	578.3	339
EOG09360916	Duplicated	TRINITY_DN126820_c0_g1_i4	578.3	339
EOG09360916	Duplicated	TRINITY_DN141336_c2_g2_i2	578.9	340
EOG0936091G	Duplicated	TRINITY_DN125959_c0_g1_i12	732.3	391
EOG0936091G	Duplicated	TRINITY_DN125959_c0_g1_i2	732.1	391
EOG0936091G	Duplicated	TRINITY_DN125959_c0_g1_i4	732.3	391
EOG0936091T	Duplicated	TRINITY_DN136960_c0_g1_i6	917.5	531
EOG0936091T	Duplicated	TRINITY_DN138933_c1_g1_i4	917.6	531
EOG0936092Y	Duplicated	TRINITY_DN139646_c1_g1_i4	770.7	371
EOG0936092Y	Duplicated	TRINITY_DN139646_c1_g3_i2	771.3	371
EOG09360945	Duplicated	TRINITY_DN115378_c0_g2_i3	892.2	434
EOG09360945	Duplicated	TRINITY_DN143178_c0_g2_i4	870.5	418
EOG09360945	Duplicated	TRINITY_DN143178_c0_g2_i5	764.2	428
EOG0936096A	Duplicated	TRINITY_DN136421_c0_g1_i1	602.8	366
EOG0936096A	Duplicated	TRINITY_DN136421_c0_g1_i14	602.2	366
EOG0936096A	Duplicated	TRINITY_DN136421_c0_g1_i8	602.9	366
EOG0936096C	Duplicated	TRINITY_DN129070_c0_g1_i1	660.9	402
EOG0936096C	Duplicated	TRINITY_DN129070_c0_g2_i3	661.0	402
EOG0936096C	Duplicated	TRINITY_DN129070_c0_g2_i5	660.5	402
EOG0936097H	Duplicated	TRINITY_DN124744_c1_g2_i5	647.0	401
EOG0936097H	Duplicated	TRINITY_DN124744_c1_g3_i1	647.6	404
EOG0936097H	Duplicated	TRINITY_DN124744_c1_g3_i3	647.6	404
EOG0936098C	Duplicated	TRINITY_DN143519_c0_g2_i1	731.2	438
EOG0936098C	Duplicated	TRINITY_DN143519_c0_g2_i2	698.2	423
EOG0936098C	Duplicated	TRINITY_DN146099_c1_g1_i1	731.3	438
EOG0936098U	Duplicated	TRINITY_DN132790_c0_g1_i1	917.6	867
EOG0936098U	Duplicated	TRINITY_DN132790_c0_g1_i12	917.8	867
EOG0936098U	Duplicated	TRINITY_DN132790_c0_g1_i16	917.7	867
EOG0936099K	Duplicated	TRINITY_DN143534_c3_g3_i12	772.7	377
EOG0936099K	Duplicated	TRINITY_DN143534_c3_g3_i15	770.5	377
EOG0936099K	Duplicated	TRINITY_DN143534_c3_g3_i9	770.2	377
EOG0936099O	Complete	TRINITY_DN142109_c0_g1_i2	733.3	391
EOG093609BK	Duplicated	TRINITY_DN120218_c1_g1_i13	685.9	492
EOG093609BK	Duplicated	TRINITY_DN120218_c1_g1_i4	703.7	493
EOG093609BK	Duplicated	TRINITY_DN120218_c1_g1_i6	685.5	493
EOG093609C8	Duplicated	TRINITY_DN124579_c0_g2_i1	395.4	411
EOG093609C8	Duplicated	TRINITY_DN124579_c0_g2_i2	395.9	429
EOG093609C8	Duplicated	TRINITY_DN124579_c0_g3_i1	395.8	429
EOG093609D4	Duplicated	TRINITY_DN118783_c2_g2_i8	721.4	384
EOG093609D4	Duplicated	TRINITY_DN139020_c0_g2_i5	722.1	384
EOG093609D4	Duplicated	TRINITY_DN139020_c0_g2_i9	720.9	384
EOG093609DP	Duplicated	TRINITY_DN128392_c1_g1_i1	611.2	368
EOG093609DP	Duplicated	TRINITY_DN128392_c1_g1_i5	611.2	368
EOG093609DP	Duplicated	TRINITY_DN128392_c1_g2_i1	613.2	368
EOG093609EF	Duplicated	TRINITY_DN139111_c2_g3_i3	704.5	411
EOG093609EF	Duplicated	TRINITY_DN139111_c2_g3_i6	704.4	411
EOG093609G8	Duplicated	TRINITY_DN125118_c0_g2_i4	657.2	364
EOG093609G8	Duplicated	TRINITY_DN125118_c0_g2_i5	656.0	364
EOG093609G8	Duplicated	TRINITY_DN125118_c0_g5_i2	654.2	380
EOG093609GK	Duplicated	TRINITY_DN131299_c0_g1_i14	716.5	384
EOG093609GK	Duplicated	TRINITY_DN131299_c0_g1_i14	721.0	355
EOG093609GK	Duplicated	TRINITY_DN131299_c0_g1_i15	719.1	365
EOG093609GK	Duplicated	TRINITY_DN131299_c0_g1_i4	716.7	349
EOG093609GK	Duplicated	TRINITY_DN131299_c0_g1_i4	720.9	355
EOG093609GV	Duplicated	TRINITY_DN130008_c0_g1_i11	756.5	363
EOG093609GV	Duplicated	TRINITY_DN130008_c0_g1_i8	756.6	363
EOG093609GV	Duplicated	TRINITY_DN130008_c0_g1_i9	756.4	363
EOG093609HF	Duplicated	TRINITY_DN146638_c1_g2_i11	441.7	374
EOG093609HF	Duplicated	TRINITY_DN146638_c1_g2_i3	442.2	371
EOG093609HT	Missing
EOG093609I6	Fragmented	TRINITY_DN121708_c3_g2_i4	410.0	229
EOG093609I7	Duplicated	TRINITY_DN129421_c2_g1_i16	673.7	400
EOG093609I7	Duplicated	TRINITY_DN129421_c2_g1_i21	673.1	400
EOG093609I7	Duplicated	TRINITY_DN129421_c2_g1_i23	659.2	396
EOG093609JA	Duplicated	TRINITY_DN128330_c1_g1_i10	876.9	432
EOG093609JA	Duplicated	TRINITY_DN128330_c1_g1_i5	877.7	450
EOG093609JA	Duplicated	TRINITY_DN128330_c1_g1_i9	877.8	450
EOG093609KC	Duplicated	TRINITY_DN138844_c0_g1_i1	620.6	381
EOG093609KC	Duplicated	TRINITY_DN138844_c0_g1_i2	620.8	381
EOG093609KC	Duplicated	TRINITY_DN138844_c0_g2_i6	619.9	405
EOG093609LK	Duplicated	TRINITY_DN130123_c0_g1_i4	212.5	364
EOG093609LK	Duplicated	TRINITY_DN130123_c0_g1_i5	210.5	398
EOG093609MH	Duplicated	TRINITY_DN111311_c0_g7_i3	833.9	469
EOG093609MH	Duplicated	TRINITY_DN115197_c0_g1_i13	780.7	450
EOG093609MH	Duplicated	TRINITY_DN115197_c0_g1_i9	809.6	472
EOG093609NR	Duplicated	TRINITY_DN130107_c0_g1_i1	578.4	411
EOG093609NR	Duplicated	TRINITY_DN130107_c0_g2_i3	576.1	412
EOG093609NR	Duplicated	TRINITY_DN130107_c0_g2_i4	575.8	412
EOG093609NZ	Fragmented	TRINITY_DN149514_c3_g3_i13	399.4	220
EOG093609O4	Duplicated	TRINITY_DN133328_c0_g4_i4	787.8	436
EOG093609O4	Duplicated	TRINITY_DN133328_c0_g4_i5	788.0	436
EOG093609O4	Duplicated	TRINITY_DN137099_c0_g1_i4	789.9	436
EOG093609PH	Duplicated	TRINITY_DN135612_c0_g1_i2	565.8	362
EOG093609PH	Duplicated	TRINITY_DN144265_c2_g1_i1	561.8	357
EOG093609PH	Duplicated	TRINITY_DN144265_c2_g1_i5	561.8	357
EOG093609PI	Duplicated	TRINITY_DN141921_c1_g1_i1	520.6	451
EOG093609PI	Duplicated	TRINITY_DN141921_c1_g1_i3	520.1	451
EOG093609PI	Duplicated	TRINITY_DN141921_c1_g1_i7	520.8	451
EOG093609PW	Duplicated	TRINITY_DN139902_c1_g2_i1	931.2	542
EOG093609PW	Duplicated	TRINITY_DN139902_c1_g2_i3	931.2	542
EOG093609PW	Duplicated	TRINITY_DN142367_c2_g1_i1	931.3	542
EOG093609Q8	Duplicated	TRINITY_DN132199_c0_g1_i1	617.5	411
EOG093609Q8	Duplicated	TRINITY_DN132199_c0_g1_i3	616.9	411
EOG093609Q8	Duplicated	TRINITY_DN138241_c0_g3_i3	618.0	411
EOG093609QX	Duplicated	TRINITY_DN148520_c3_g3_i1	820.0	413
EOG093609QX	Duplicated	TRINITY_DN148520_c3_g3_i11	759.6	383
EOG093609QX	Duplicated	TRINITY_DN148520_c3_g3_i6	820.0	413
EOG093609R4	Duplicated	TRINITY_DN142629_c0_g2_i7	925.6	498
EOG093609R4	Duplicated	TRINITY_DN146035_c1_g2_i10	923.3	498
EOG093609R4	Duplicated	TRINITY_DN146035_c1_g2_i21	923.2	498
EOG093609SJ	Fragmented	TRINITY_DN135965_c0_g1_i4	398.4	230
EOG093609SU	Duplicated	TRINITY_DN131530_c0_g1_i8	765.7	405
EOG093609SU	Duplicated	TRINITY_DN131530_c0_g2_i10	765.7	405
EOG093609SU	Duplicated	TRINITY_DN131530_c0_g2_i4	766.0	405
EOG093609TC	Duplicated	TRINITY_DN140446_c0_g1_i15	579.2	342
EOG093609TC	Duplicated	TRINITY_DN140446_c0_g1_i3	501.2	320
EOG093609TC	Duplicated	TRINITY_DN149707_c4_g1_i2	515.7	310
EOG093609TH	Duplicated	TRINITY_DN115930_c0_g1_i4	566.5	358
EOG093609TH	Duplicated	TRINITY_DN115930_c0_g2_i13	566.2	369
EOG093609TH	Duplicated	TRINITY_DN115930_c0_g2_i9	564.5	368
EOG093609UI	Duplicated	TRINITY_DN130173_c0_g2_i14	731.1	387
EOG093609UI	Duplicated	TRINITY_DN130173_c0_g2_i4	735.6	428
EOG093609UI	Duplicated	TRINITY_DN130173_c0_g2_i8	735.8	428
EOG093609UJ	Duplicated	TRINITY_DN126962_c0_g1_i3	812.8	402
EOG093609UJ	Duplicated	TRINITY_DN126962_c0_g1_i9	761.1	376
EOG093609UJ	Duplicated	TRINITY_DN133684_c0_g1_i1	812.7	402
EOG093609VP	Fragmented	TRINITY_DN147325_c0_g4_i11	767.6	369
EOG093609VT	Fragmented	TRINITY_DN137078_c1_g1_i6	377.4	203
EOG093609VZ	Complete	TRINITY_DN133945_c0_g2_i1	412.2	391
EOG093609WJ	Duplicated	TRINITY_DN136059_c0_g1_i2	712.0	373
EOG093609WJ	Duplicated	TRINITY_DN136059_c0_g1_i4	702.1	353
EOG093609X6	Duplicated	TRINITY_DN129642_c1_g2_i6	978.4	481
EOG093609X6	Duplicated	TRINITY_DN129642_c1_g2_i7	978.2	479
EOG093609XY	Duplicated	TRINITY_DN134821_c0_g1_i1	736.8	571
EOG093609XY	Duplicated	TRINITY_DN134821_c0_g2_i2	734.4	572
EOG093609YB	Fragmented	TRINITY_DN134333_c2_g1_i8	493.1	326
EOG093609YH	Duplicated	TRINITY_DN135264_c0_g2_i10	586.2	339
EOG093609YH	Duplicated	TRINITY_DN135264_c0_g2_i15	586.3	339
EOG093609YH	Duplicated	TRINITY_DN135264_c0_g3_i2	585.3	339
EOG093609YQ	Fragmented	TRINITY_DN126141_c0_g2_i7	464.6	264
EOG093609ZU	Duplicated	TRINITY_DN111296_c0_g2_i1	586.5	303
EOG093609ZU	Duplicated	TRINITY_DN111296_c0_g2_i4	666.5	318
EOG09360A0R	Duplicated	TRINITY_DN144286_c0_g1_i2	537.6	321
EOG09360A0R	Duplicated	TRINITY_DN144286_c0_g1_i20	585.4	377
EOG09360A0R	Duplicated	TRINITY_DN144286_c0_g1_i6	590.0	349
EOG09360A16	Duplicated	TRINITY_DN125366_c2_g2_i4	747.4	383
EOG09360A16	Duplicated	TRINITY_DN125366_c2_g2_i5	655.2	343
EOG09360A16	Duplicated	TRINITY_DN125366_c2_g2_i8	747.2	383
EOG09360A2C	Duplicated	TRINITY_DN137072_c0_g2_i4	830.6	404
EOG09360A2C	Duplicated	TRINITY_DN137072_c0_g2_i5	830.1	404
EOG09360A2C	Duplicated	TRINITY_DN137072_c0_g2_i6	830.2	404
EOG09360A2I	Duplicated	TRINITY_DN117822_c0_g2_i11	610.7	421
EOG09360A2I	Duplicated	TRINITY_DN117822_c0_g2_i16	612.5	421
EOG09360A2I	Duplicated	TRINITY_DN117822_c0_g2_i9	610.9	421
EOG09360A3A	Duplicated	TRINITY_DN142840_c0_g1_i18	655.4	582
EOG09360A3A	Duplicated	TRINITY_DN142840_c0_g1_i2	661.3	582
EOG09360A3A	Duplicated	TRINITY_DN142840_c0_g1_i5	655.5	582
EOG09360A5W	Duplicated	TRINITY_DN134952_c0_g1_i4	632.5	340
EOG09360A5W	Duplicated	TRINITY_DN134952_c0_g2_i1	632.8	340
EOG09360A5W	Duplicated	TRINITY_DN134952_c0_g2_i4	631.7	340
EOG09360A63	Duplicated	TRINITY_DN135908_c0_g1_i11	669.2	459
EOG09360A63	Duplicated	TRINITY_DN135908_c0_g1_i22	652.4	447
EOG09360A63	Duplicated	TRINITY_DN135908_c0_g1_i5	668.6	459
EOG09360A69	Duplicated	TRINITY_DN116806_c0_g1_i10	784.4	439
EOG09360A69	Duplicated	TRINITY_DN116806_c0_g1_i9	783.6	439
EOG09360A69	Duplicated	TRINITY_DN116806_c0_g3_i3	784.3	439
EOG09360A72	Duplicated	TRINITY_DN144364_c0_g2_i12	825.0	434
EOG09360A72	Duplicated	TRINITY_DN144364_c0_g2_i2	825.1	434
EOG09360A72	Duplicated	TRINITY_DN144364_c0_g2_i9	825.2	434
EOG09360A77	Duplicated	TRINITY_DN131492_c3_g1_i1	603.8	378
EOG09360A77	Duplicated	TRINITY_DN131492_c3_g1_i14	603.3	378
EOG09360A77	Duplicated	TRINITY_DN131492_c3_g1_i15	603.4	378
EOG09360A7J	Duplicated	TRINITY_DN117993_c2_g1_i10	653.5	383
EOG09360A7J	Duplicated	TRINITY_DN117993_c2_g1_i3	653.6	383
EOG09360A7J	Duplicated	TRINITY_DN117993_c2_g1_i4	653.8	383
EOG09360A7L	Duplicated	TRINITY_DN128235_c0_g2_i1	619.6	382
EOG09360A7L	Duplicated	TRINITY_DN128235_c0_g2_i2	619.4	382
EOG09360A7L	Duplicated	TRINITY_DN147264_c0_g3_i2	621.7	382
EOG09360A7W	Missing
EOG09360A7X	Duplicated	TRINITY_DN133184_c0_g1_i1	674.8	337
EOG09360A7X	Duplicated	TRINITY_DN134379_c2_g1_i2	676.0	337
EOG09360A7X	Duplicated	TRINITY_DN134379_c2_g1_i5	674.8	337
